distribution,true_alpha,trial_id,k,gamma_hat,alpha_hat
"Beta(2,5)",2.0,5,200,0.5432437109387789,1.8407944351015146
"Beta(2,5)",2.0,5,250,0.5555765605727984,1.799931946317177
"Beta(2,5)",2.0,6,25,0.39853881367484134,2.5091658972415094
"Beta(2,5)",2.0,6,50,0.4644378282797548,2.153140720048429
"Beta(2,5)",2.0,6,75,0.43861903696231425,2.2798828042794668
"Beta(2,5)",2.0,6,100,0.463168399758574,2.1590419392196205
"Beta(2,5)",2.0,6,125,0.4417906884998946,2.263515338893881
"Beta(2,5)",2.0,6,150,0.4965893492502578,2.013736302459533
"Beta(2,5)",2.0,6,200,0.5167097479187852,1.9353224978391095
"Beta(2,5)",2.0,6,250,0.5148989235276852,1.942128744703487
"Beta(2,5)",2.0,7,25,0.228621994895652,4.374032343022908
"Beta(2,5)",2.0,7,50,0.40637476496729974,2.4607827212904527
"Beta(2,5)",2.0,7,75,0.5093606654985121,1.9632454324310622
"Beta(2,5)",2.0,7,100,0.5046793150441745,1.9814562836055014
"Beta(2,5)",2.0,7,125,0.5365275587878411,1.863837157329377
"Beta(2,5)",2.0,7,150,0.5664381160229485,1.7654179189443642
"Beta(2,5)",2.0,7,200,0.5773250558033274,1.732126451031188
"Beta(2,5)",2.0,7,250,0.5967451911479713,1.6757571151537543
"Beta(2,5)",2.0,8,25,0.5781527337647644,1.729646755258403
"Beta(2,5)",2.0,8,50,0.6124647879670614,1.6327469262670173
"Beta(2,5)",2.0,8,75,0.6029314792527243,1.658563260354898
"Beta(2,5)",2.0,8,100,0.593321880870714,1.6854257903525758
"Beta(2,5)",2.0,8,125,0.5939191982156996,1.683730721290508
"Beta(2,5)",2.0,8,150,0.5729615031100859,1.7453179569166712
"Beta(2,5)",2.0,8,200,0.5736780256025318,1.743138058930711
"Beta(2,5)",2.0,8,250,0.5936443835404495,1.6845101675789078
"Beta(2,5)",2.0,9,25,0.45439744005493665,2.2007166234895603
"Beta(2,5)",2.0,9,50,0.5563509207452906,1.797426700867853
"Beta(2,5)",2.0,9,75,0.5010232955743134,1.9959151776639832
"Beta(2,5)",2.0,9,100,0.49818616536196025,2.0072817543486856
"Beta(2,5)",2.0,9,125,0.5125354583687746,1.9510845223912092
"Beta(2,5)",2.0,9,150,0.49625529526495443,2.0150918479692845
"Beta(2,5)",2.0,9,200,0.5039116029098138,1.984475043292409
"Beta(2,5)",2.0,9,250,0.5598436235561071,1.7862130743725098
"Beta(2,5)",2.0,10,25,0.5119612055044964,1.9532730004699883
"Beta(2,5)",2.0,10,50,0.49290795786738245,2.0287763344836307
"Beta(2,5)",2.0,10,75,0.4853696031081649,2.060285591838246
"Beta(2,5)",2.0,10,100,0.49123371596860516,2.0356908890673746
"Beta(2,5)",2.0,10,125,0.5035013727868606,1.9860919037122755
"Beta(2,5)",2.0,10,150,0.5342938944383788,1.871629098534144
"Beta(2,5)",2.0,10,200,0.5412658702193489,1.8475208857982277
"Beta(2,5)",2.0,10,250,0.559453309989718,1.787459260931674
"Beta(2,5)",2.0,11,25,0.44081246934208723,2.2685383684642595
"Beta(2,5)",2.0,11,50,0.36390680047981966,2.747956341243078
"Beta(2,5)",2.0,11,75,0.39484532017773316,2.5326373364381434
"Beta(2,5)",2.0,11,100,0.4649141508932387,2.150934743712795
"Beta(2,5)",2.0,11,125,0.48795485374811637,2.049369920841494
"Beta(2,5)",2.0,11,150,0.5100800121191608,1.9604767413752102
"Beta(2,5)",2.0,11,200,0.5093575004662036,1.9632576315941594
"Beta(2,5)",2.0,11,250,0.5454625018890913,1.8333065912628577
"Beta(2,5)",2.0,12,25,0.4932728339859072,2.027275639567392
"Beta(2,5)",2.0,12,50,0.5387955364059934,1.8559916191408081
"Beta(2,5)",2.0,12,75,0.5643626162186416,1.7719104194041562
"Beta(2,5)",2.0,12,100,0.5640718411288802,1.7728238268350611
"Beta(2,5)",2.0,12,125,0.5377032413102245,1.859761896847217
"Beta(2,5)",2.0,12,150,0.5491043250682341,1.8211475567520536
"Beta(2,5)",2.0,12,200,0.5421841503615085,1.8443917981247455
"Beta(2,5)",2.0,12,250,0.5700746591621494,1.7541562038027103
"Beta(2,5)",2.0,13,25,0.3827332916899694,2.612785513338734
"Beta(2,5)",2.0,13,50,0.4845059824900823,2.0639580028724818
"Beta(2,5)",2.0,13,75,0.45942820151805286,2.176618667935007
"Beta(2,5)",2.0,13,100,0.5056360178406879,1.9777072137196379
"Beta(2,5)",2.0,13,125,0.49096464068206075,2.0368065582294768
"Beta(2,5)",2.0,13,150,0.5051218972017144,1.9797201537684712
"Beta(2,5)",2.0,13,200,0.553325493423183,1.8072545217706073
"Beta(2,5)",2.0,13,250,0.5461470288518214,1.8310087708475227
"Beta(2,5)",2.0,14,25,0.43731161645956795,2.2866989175725587
"Beta(2,5)",2.0,14,50,0.49947662080925914,2.002095710465458
"Beta(2,5)",2.0,14,75,0.5070201446278007,1.972308222061062
"Beta(2,5)",2.0,14,100,0.5031833806896713,1.9873470356460976
"Beta(2,5)",2.0,14,125,0.5219630224989487,1.9158445270938982
"Beta(2,5)",2.0,14,150,0.5659467847779893,1.7669505806845107
"Beta(2,5)",2.0,14,200,0.5576466588228444,1.7932502314475167
"Beta(2,5)",2.0,14,250,0.5907935464081482,1.6926386655367298
"Beta(2,5)",2.0,15,25,0.5116562775936105,1.9544370777646602
"Beta(2,5)",2.0,15,50,0.5030699039758793,1.9877953184970236
"Beta(2,5)",2.0,15,75,0.5417686071958889,1.845806469252337
"Beta(2,5)",2.0,15,100,0.5763960156590806,1.7349183076093075
"Beta(2,5)",2.0,15,125,0.5344529119486583,1.8710722266512116
"Beta(2,5)",2.0,15,150,0.5525355775358283,1.8098382088982434
"Beta(2,5)",2.0,15,200,0.564425734962446,1.7717122697577476
"Beta(2,5)",2.0,15,250,0.5893629630320286,1.6967472724370287
"Beta(2,5)",2.0,16,25,0.4769293889069418,2.0967464435183287
"Beta(2,5)",2.0,16,50,0.5401101229296257,1.8514742782006628
"Beta(2,5)",2.0,16,75,0.5602809628658137,1.7848188074873037
"Beta(2,5)",2.0,16,100,0.54965723093058,1.819315645692464
"Beta(2,5)",2.0,16,125,0.5169873388819984,1.9342833465951639
"Beta(2,5)",2.0,16,150,0.5366740632035832,1.8633283561919733
"Beta(2,5)",2.0,16,200,0.572143581387731,1.747813018498793
"Beta(2,5)",2.0,16,250,0.5766998877519657,1.734004152312394
"Beta(2,5)",2.0,17,25,0.5018454078221096,1.9926455127680922
"Beta(2,5)",2.0,17,50,0.4575691317896384,2.185462109493298
"Beta(2,5)",2.0,17,75,0.5017956974386784,1.9928429141666852
"Beta(2,5)",2.0,17,100,0.5252598634423908,1.9038195559933115
"Beta(2,5)",2.0,17,125,0.5302984706437468,1.8857304996298916
"Beta(2,5)",2.0,17,150,0.5276884609372465,1.8950575463103057
"Beta(2,5)",2.0,17,200,0.49831068105611864,2.0067801835605894
"Beta(2,5)",2.0,17,250,0.5213503206128969,1.9180960679652117
"Beta(2,5)",2.0,18,25,0.750761510520272,1.3319809100322786
"Beta(2,5)",2.0,18,50,0.5805173281979001,1.7226014649800374
"Beta(2,5)",2.0,18,75,0.5987535587365432,1.6701362111486149
"Beta(2,5)",2.0,18,100,0.5828906349362389,1.715587693580611
"Beta(2,5)",2.0,18,125,0.551263541583099,1.8140143952350551
"Beta(2,5)",2.0,18,150,0.5537827631588079,1.8057622348083642
"Beta(2,5)",2.0,18,200,0.5978151880806128,1.6727577685181767
"Beta(2,5)",2.0,18,250,0.5773650334996178,1.7320065157715547
"Beta(2,5)",2.0,19,25,0.5051685391541583,1.9795373672207999
"Beta(2,5)",2.0,19,50,0.5722627843511421,1.7474489471368404
"Beta(2,5)",2.0,19,75,0.5087937015815381,1.965433135063568
"Beta(2,5)",2.0,19,100,0.5044599352636191,1.982317980272156
"Beta(2,5)",2.0,19,125,0.5367412370827008,1.863095158171945
"Beta(2,5)",2.0,19,150,0.5213426513708332,1.9181242842314388
"Beta(2,5)",2.0,19,200,0.523682947745574,1.9095523432736248
"Beta(2,5)",2.0,19,250,0.5535675326025797,1.8064643265809548
"Beta(3,10)",3.0,0,25,0.3018044834044648,3.3134033952035264
"Beta(3,10)",3.0,0,50,0.46477499642404363,2.1515787374405932
"Beta(3,10)",3.0,0,75,0.44008560471493535,2.272285185623711
"Beta(3,10)",3.0,0,100,0.4493307788363856,2.2255319401659084
"Beta(3,10)",3.0,0,125,0.43559480718602966,2.2957114811814767
"Beta(3,10)",3.0,0,150,0.4415776281177629,2.2646074808239907
"Beta(3,10)",3.0,0,200,0.45356865298429855,2.204737901132285
"Beta(3,10)",3.0,0,250,0.48708974265085336,2.053009768913983
"Beta(3,10)",3.0,1,25,0.3061619479880388,3.2662452227377003
"Beta(3,10)",3.0,1,50,0.3164654359134005,3.159902746136378
"Beta(3,10)",3.0,1,75,0.3693521109226011,2.7074435760015274
"Beta(3,10)",3.0,1,100,0.41096425362432,2.4333016586745346
"Beta(3,10)",3.0,1,125,0.4257824880121438,2.3486170243137825
"Beta(3,10)",3.0,1,150,0.42731919798516516,2.3401710120094257
"Beta(3,10)",3.0,1,200,0.44406507887077606,2.251922178935854
"Beta(3,10)",3.0,1,250,0.44646456739421886,2.239819401204622
"Beta(3,10)",3.0,2,25,0.36230287825449786,2.760121599965747
"Beta(3,10)",3.0,2,50,0.3735277868797391,2.6771770002801953
"Beta(3,10)",3.0,2,75,0.3540116091211063,2.8247661213220354
"Beta(3,10)",3.0,2,100,0.36744739784957176,2.7214779744048894
"Beta(3,10)",3.0,2,125,0.41651019779576526,2.4009015992697194
"Beta(3,10)",3.0,2,150,0.41006296153129557,2.4386498996781034
"Beta(3,10)",3.0,2,200,0.4105609925218826,2.435691695544361
"Beta(3,10)",3.0,2,250,0.4327290415767387,2.310914923473338
"Beta(3,10)",3.0,3,25,0.4710249910507218,2.1230296035233427
"Beta(3,10)",3.0,3,50,0.42267208082096985,2.365900293337727
"Beta(3,10)",3.0,3,75,0.423540663512472,2.36104838602009
"Beta(3,10)",3.0,3,100,0.4091630072660476,2.4440137115078344
"Beta(3,10)",3.0,3,125,0.40720047058514486,2.4557928397356847
"Beta(3,10)",3.0,3,150,0.40606790096110806,2.4626423256631087
"Beta(3,10)",3.0,3,200,0.39745757322119646,2.515991812397726
"Beta(3,10)",3.0,3,250,0.4275298436438052,2.3390180004209156
"Beta(3,10)",3.0,4,25,0.37728143303549877,2.650541247032183
"Beta(3,10)",3.0,4,50,0.3823515740984864,2.6153939665550303
"Beta(3,10)",3.0,4,75,0.38200559822995905,2.6177626836715144
"Beta(3,10)",3.0,4,100,0.41106366958951723,2.4327131633855816
"Beta(3,10)",3.0,4,125,0.4258974218858085,2.347983219931582
"Beta(3,10)",3.0,4,150,0.4266834737086191,2.3436576797977815
"Beta(3,10)",3.0,4,200,0.410167494878983,2.4380283968992784
"Beta(3,10)",3.0,4,250,0.4304707637794369,2.3230381343908793
"Beta(3,10)",3.0,5,25,0.34301663947330374,2.915310468715113
"Beta(3,10)",3.0,5,50,0.4163107142427959,2.4020520389893005
"Beta(3,10)",3.0,5,75,0.4092633065657096,2.4434147502530728
"Beta(3,10)",3.0,5,100,0.38589888046985005,2.5913524257506344
"Beta(3,10)",3.0,5,125,0.3958125152039839,2.5264486634149126
"Beta(3,10)",3.0,5,150,0.42909964208748486,2.3304610442814586
"Beta(3,10)",3.0,5,200,0.433021372326574,2.3093548353678597
"Beta(3,10)",3.0,5,250,0.4373477394239246,2.286510046484297
"Beta(3,10)",3.0,6,25,0.3202257891461718,3.1227965825810964
"Beta(3,10)",3.0,6,50,0.4130423515249294,2.4210592359549947
"Beta(3,10)",3.0,6,75,0.426090370458289,2.346919971283163
"Beta(3,10)",3.0,6,100,0.4344273243004182,2.3018809915107297
"Beta(3,10)",3.0,6,125,0.40639226251468535,2.460676770301118
"Beta(3,10)",3.0,6,150,0.4135487959641914,2.418094333145123
"Beta(3,10)",3.0,6,200,0.42942446579439986,2.32869824533654
"Beta(3,10)",3.0,6,250,0.42669103359527505,2.343616156107278
"Beta(3,10)",3.0,7,25,0.316815061202179,3.1564155952858535
"Beta(3,10)",3.0,7,50,0.3271560625665685,3.0566451746451246
"Beta(3,10)",3.0,7,75,0.32693445729861287,3.0587170537568262
"Beta(3,10)",3.0,7,100,0.38417184971725243,2.6030017575103237
"Beta(3,10)",3.0,7,125,0.3858728656702939,2.591527129700906
"Beta(3,10)",3.0,7,150,0.3987015692678984,2.508141620400979
"Beta(3,10)",3.0,7,200,0.3958692069179609,2.526086855265906
"Beta(3,10)",3.0,7,250,0.39263992470676695,2.5468627540788784
"Beta(3,10)",3.0,8,25,0.3790545799216805,2.638142507621509
"Beta(3,10)",3.0,8,50,0.4303985325839481,2.3234279959004103
"Beta(3,10)",3.0,8,75,0.4021846360663714,2.4864201919313818
"Beta(3,10)",3.0,8,100,0.3911142383753804,2.5567977380568494
"Beta(3,10)",3.0,8,125,0.3813948774405676,2.6219544601928457
"Beta(3,10)",3.0,8,150,0.3879121514984975,2.5779032601505736
"Beta(3,10)",3.0,8,200,0.43659751529088686,2.2904390542253577
"Beta(3,10)",3.0,8,250,0.44121389278304324,2.266474416053184
"Beta(3,10)",3.0,9,25,0.24320707717710363,4.111722453174334
"Beta(3,10)",3.0,9,50,0.2750378147820294,3.6358636749368864
"Beta(3,10)",3.0,9,75,0.32875366104345355,3.0417912208978364
"Beta(3,10)",3.0,9,100,0.3702026776710295,2.7012230335314396
"Beta(3,10)",3.0,9,125,0.39249511155579964,2.5478024325860518
"Beta(3,10)",3.0,9,150,0.3888130225204689,2.5719303163189586
"Beta(3,10)",3.0,9,200,0.43174461260238717,2.316184083855482
"Beta(3,10)",3.0,9,250,0.4587797302740169,2.1796952524531252
"Beta(3,10)",3.0,10,25,0.34587916938054847,2.89118307353099
"Beta(3,10)",3.0,10,50,0.33873086797024354,2.9521962553700507
"Beta(3,10)",3.0,10,75,0.3917105222865148,2.5529056359342697
"Beta(3,10)",3.0,10,100,0.38033530426555273,2.629258942792734
"Beta(3,10)",3.0,10,125,0.38981048299076787,2.565349172571338
"Beta(3,10)",3.0,10,150,0.38419603842536976,2.602837874379203
"Beta(3,10)",3.0,10,200,0.40008339216010347,2.499478907636898
"Beta(3,10)",3.0,10,250,0.43034905578589777,2.3236951180799346
"Beta(3,10)",3.0,11,25,0.3518304634224012,2.842278040032646
"Beta(3,10)",3.0,11,50,0.38281521686869896,2.612226358658538
"Beta(3,10)",3.0,11,75,0.3867972414466949,2.5853338463837297
"Beta(3,10)",3.0,11,100,0.38394953308475316,2.6045089623256805
"Beta(3,10)",3.0,11,125,0.3951737384096191,2.5305325298804284
"Beta(3,10)",3.0,11,150,0.415125221983053,2.4089116898823937
"Beta(3,10)",3.0,11,200,0.44437565949036345,2.2503482777316375
"Beta(3,10)",3.0,11,250,0.44057863705006006,2.269742370387279
"Beta(3,10)",3.0,12,25,0.33681672042632854,2.9689737455261773
"Beta(3,10)",3.0,12,50,0.39321657959667944,2.5431277618703048
"Beta(3,10)",3.0,12,75,0.45923350770530363,2.177541453795034
"Beta(3,10)",3.0,12,100,0.40401428881986456,2.475159982388306
"Beta(3,10)",3.0,12,125,0.42288181479732073,2.3647268929719316
"Beta(3,10)",3.0,12,150,0.42442793494162295,2.3561125874939
"Beta(3,10)",3.0,12,200,0.4411148960784561,2.266983066974327
"Beta(3,10)",3.0,12,250,0.4433216595466766,2.2556984944578633
"Beta(3,10)",3.0,13,25,0.490604866015834,2.0383002070911496
"Beta(3,10)",3.0,13,50,0.4160755789686464,2.4034095018957014
"Beta(3,10)",3.0,13,75,0.39572574928681725,2.5270026067351306
"Beta(3,10)",3.0,13,100,0.40812912457524075,2.450204946879856
"Beta(3,10)",3.0,13,125,0.43916398239390153,2.277053765996377
"Beta(3,10)",3.0,13,150,0.45257248255676275,2.2095908137202698
"Beta(3,10)",3.0,13,200,0.4716911109189028,2.1200314715532738
"Beta(3,10)",3.0,13,250,0.49334438596448765,2.026981614567279
"Beta(3,10)",3.0,14,25,0.3944265852176372,2.5353260593431317
"Beta(3,10)",3.0,14,50,0.3866420191935134,2.5863717608496724
"Beta(3,10)",3.0,14,75,0.39026559542377454,2.5623575629671844
"Beta(3,10)",3.0,14,100,0.41496236961472327,2.409857069518043
"Beta(3,10)",3.0,14,125,0.4162381328347487,2.402470896142068
"Beta(3,10)",3.0,14,150,0.43297009233757866,2.309628350080861
"Beta(3,10)",3.0,14,200,0.44417480815374366,2.251365862365312
"Beta(3,10)",3.0,14,250,0.4812609820407461,2.0778746611860894
"Beta(3,10)",3.0,15,25,0.3001605526530565,3.331550369164797
"Beta(3,10)",3.0,15,50,0.3220926629581609,3.1046966137502414
"Beta(3,10)",3.0,15,75,0.33892653169142734,2.950491939977249
"Beta(3,10)",3.0,15,100,0.3427271855975167,2.917772625059148
"Beta(3,10)",3.0,15,125,0.3753541110626983,2.6641509191648693
"Beta(3,10)",3.0,15,150,0.40015889865592014,2.499007277756075
"Beta(3,10)",3.0,15,200,0.44101094142586833,2.267517437927546
"Beta(3,10)",3.0,15,250,0.4333850893004483,2.307416717114466
"Beta(3,10)",3.0,16,25,0.39932274690620134,2.5042400107372154
"Beta(3,10)",3.0,16,50,0.3394373768706124,2.946051519780577
"Beta(3,10)",3.0,16,75,0.3375274513753471,2.962721982834963
"Beta(3,10)",3.0,16,100,0.3463850937163826,2.8869602593776515
"Beta(3,10)",3.0,16,125,0.35451427657558066,2.820760872198062
"Beta(3,10)",3.0,16,150,0.38222166892138304,2.616282857070786
"Beta(3,10)",3.0,16,200,0.37757458321699583,2.648483357856983
"Beta(3,10)",3.0,16,250,0.3977085380602396,2.5144041535475745
"Beta(3,10)",3.0,17,25,0.3078405521425915,3.2484349220397735
"Beta(3,10)",3.0,17,50,0.3125328830435339,3.199663313062345
"Beta(3,10)",3.0,17,75,0.3211840330164035,3.1134798034898825
"Beta(3,10)",3.0,17,100,0.353753791318247,2.826824827158874
"Beta(3,10)",3.0,17,125,0.3830747916163038,2.6104562917875893
"Beta(3,10)",3.0,17,150,0.39710668800252363,2.518214953845464
"Beta(3,10)",3.0,17,200,0.42672882649745136,2.3434085955896222
"Beta(3,10)",3.0,17,250,0.43207548523886485,2.314410407818367
"Beta(3,10)",3.0,18,25,0.3909744936841546,2.557711605626738
"Beta(3,10)",3.0,18,50,0.41914472364773536,2.3858107798595043
"Beta(3,10)",3.0,18,75,0.3781889092113695,2.644181189991219
"Beta(3,10)",3.0,18,100,0.37158480622326656,2.691175697316188
"Beta(3,10)",3.0,18,125,0.39441106546844984,2.5354258223264607
"Beta(3,10)",3.0,18,150,0.41886132932496056,2.3874249781224877
"Beta(3,10)",3.0,18,200,0.4034580717273854,2.4785722980297566
"Beta(3,10)",3.0,18,250,0.44468844432566496,2.24876542838081
"Beta(3,10)",3.0,19,25,0.439846292890505,2.273521491856564
"Beta(3,10)",3.0,19,50,0.41888509704081195,2.3872895146292827
"Beta(3,10)",3.0,19,75,0.38107279230608915,2.624170552687398
"Beta(3,10)",3.0,19,100,0.3857148080758225,2.59258908152529
"Beta(3,10)",3.0,19,125,0.3970780688813735,2.5183964524083264
"Beta(3,10)",3.0,19,150,0.3912337096247709,2.5560169673494957
"Beta(3,10)",3.0,19,200,0.4048526128236229,2.470034694911695
"Beta(3,10)",3.0,19,250,0.4225041090511928,2.3668408864606683
Power(alpha=2),2.0,0,25,0.42919712738457355,2.329931717143041
Power(alpha=2),2.0,0,50,0.47104356477230885,2.122945890330496
Power(alpha=2),2.0,0,75,0.5006002597983502,1.9976018398448614
Power(alpha=2),2.0,0,100,0.4943289435244551,2.0229444646114043
Power(alpha=2),2.0,0,125,0.46861667741215113,2.133940271870636
Power(alpha=2),2.0,0,150,0.47374341287240584,2.110847291652648
Power(alpha=2),2.0,0,200,0.452815237275408,2.208406249791871
Power(alpha=2),2.0,0,250,0.4694870761147121,2.1299840844940854
Power(alpha=2),2.0,1,25,0.3792842984030419,2.636544682209233
Power(alpha=2),2.0,1,50,0.4603577153673784,2.1722238307703217
Power(alpha=2),2.0,1,75,0.4596362796299247,2.1756333090267552
Power(alpha=2),2.0,1,100,0.4578080124368819,2.1843217524242657
Power(alpha=2),2.0,1,125,0.43748252023146533,2.2858056122354675
Power(alpha=2),2.0,1,150,0.4311779115920601,2.3192282654453455
Power(alpha=2),2.0,1,200,0.45548606144444376,2.195456863880282
Power(alpha=2),2.0,1,250,0.45409432043654097,2.202185658342205
Power(alpha=2),2.0,2,25,0.3796851007417459,2.6337614987957605
Power(alpha=2),2.0,2,50,0.46763136927767335,2.138436524360309
Power(alpha=2),2.0,2,75,0.4088354746881415,2.4459716974482144
Power(alpha=2),2.0,2,100,0.3797319977014835,2.633436228848231
Power(alpha=2),2.0,2,125,0.420413854373015,2.3786085772348105
Power(alpha=2),2.0,2,150,0.4321491967579385,2.314015639742434
Power(alpha=2),2.0,2,200,0.44266113105429233,2.259064394513893
Power(alpha=2),2.0,2,250,0.4516354273149871,2.21417528280518
Power(alpha=2),2.0,3,25,0.3149899267871135,3.1747046967500383
Power(alpha=2),2.0,3,50,0.465302083486271,2.1491414620530183
Power(alpha=2),2.0,3,75,0.5216177184303084,1.9171127909712806
Power(alpha=2),2.0,3,100,0.4888996157296376,2.0454096665786743
Power(alpha=2),2.0,3,125,0.45152865506914924,2.2146988652289528
Power(alpha=2),2.0,3,150,0.47190353682111674,2.119077146012295
Power(alpha=2),2.0,3,200,0.48388346284218925,2.0666133000832345
Power(alpha=2),2.0,3,250,0.46718097110909523,2.1404981406369865
Power(alpha=2),2.0,4,25,0.4789029909320773,2.088105564038605
Power(alpha=2),2.0,4,50,0.4549768860223993,2.1979138517176637
Power(alpha=2),2.0,4,75,0.4430763271549608,2.256947479954761
Power(alpha=2),2.0,4,100,0.48120437395455584,2.078119098922485
Power(alpha=2),2.0,4,125,0.4818538011932016,2.0753182760491398
Power(alpha=2),2.0,4,150,0.4620078406552774,2.164465431109729
Power(alpha=2),2.0,4,200,0.5027956581842156,1.9888795452438401
Power(alpha=2),2.0,4,250,0.5112479123252289,1.955998207311706
Power(alpha=2),2.0,5,25,0.7246867146065818,1.3799066270214162
Power(alpha=2),2.0,5,50,0.62412228973669,1.6022500981688836
Power(alpha=2),2.0,5,75,0.5124772740822613,1.9513060394547037
Power(alpha=2),2.0,5,100,0.5227528530260254,1.9129498657183126
Power(alpha=2),2.0,5,125,0.5337462366041289,1.87354950989881
Power(alpha=2),2.0,5,150,0.5393201762857215,1.8541861476182178
Power(alpha=2),2.0,5,200,0.5198628611431686,1.923584227196032
Power(alpha=2),2.0,5,250,0.5164563920085019,1.9362719011202363
Power(alpha=2),2.0,6,25,0.3785103140517363,2.6419359337809643
Power(alpha=2),2.0,6,50,0.45167543155967366,2.213979176478373
Power(alpha=2),2.0,6,75,0.4479145190111884,2.232568844179443
Power(alpha=2),2.0,6,100,0.44444955926436674,2.2499741065221346
Power(alpha=2),2.0,6,125,0.4535632461076809,2.2047641835656786
Power(alpha=2),2.0,6,150,0.44679641940561815,2.238155805568718
Power(alpha=2),2.0,6,200,0.4498310100086014,2.223057054205486
Power(alpha=2),2.0,6,250,0.47334930052839436,2.1126047907617305
Power(alpha=2),2.0,7,25,0.5109853891275741,1.9570031184401186
Power(alpha=2),2.0,7,50,0.48069625741370486,2.080315759852824
Power(alpha=2),2.0,7,75,0.5340209466980836,1.8725857219330466
Power(alpha=2),2.0,7,100,0.5012475475659705,1.9950222297464457
Power(alpha=2),2.0,7,125,0.5025668014345923,1.9897852328197354
Power(alpha=2),2.0,7,150,0.5305160218598062,1.8849572091985929
Power(alpha=2),2.0,7,200,0.5349608994972008,1.8692954960631332
Power(alpha=2),2.0,7,250,0.5112634602771284,1.9559387237608448
Power(alpha=2),2.0,8,25,0.5218873084779759,1.9161224727161588
Power(alpha=2),2.0,8,50,0.533084105139732,1.8758766025069908
Power(alpha=2),2.0,8,75,0.5395551651109485,1.853378606419921
Power(alpha=2),2.0,8,100,0.5453305219362611,1.8337502849636595
Power(alpha=2),2.0,8,125,0.5500031291619538,1.8181714739036334
Power(alpha=2),2.0,8,150,0.5486080602781871,1.8227949467109943
Power(alpha=2),2.0,8,200,0.5182006620856557,1.9297543850584766
Power(alpha=2),2.0,8,250,0.5089495307956181,1.9648313624275173
Power(alpha=2),2.0,9,25,0.608110782621943,1.6444372120625446
Power(alpha=2),2.0,9,50,0.5410177501542806,1.848368190719866
Power(alpha=2),2.0,9,75,0.5672400051903028,1.7629222037407446
Power(alpha=2),2.0,9,100,0.5692049282232149,1.7568365107475807
Power(alpha=2),2.0,9,125,0.5769607550417214,1.7332201389116797
Power(alpha=2),2.0,9,150,0.5466905229841683,1.8291884676203891
Power(alpha=2),2.0,9,200,0.5053458001763174,1.9788430014676992
Power(alpha=2),2.0,9,250,0.49303489599373723,2.028254000123964
Power(alpha=2),2.0,10,25,0.45226948950136503,2.211071105199949
Power(alpha=2),2.0,10,50,0.503776305612151,1.9850080062516542
Power(alpha=2),2.0,10,75,0.4996339845236411,2.001465134429188
Power(alpha=2),2.0,10,100,0.5170332694324282,1.9341115149084065
Power(alpha=2),2.0,10,125,0.5063940976367769,1.9747465554333408
Power(alpha=2),2.0,10,150,0.49823754628034805,2.0070747527271267
Power(alpha=2),2.0,10,200,0.47274901901955213,2.115287308419865
Power(alpha=2),2.0,10,250,0.4805633903188476,2.080890929574375
Power(alpha=2),2.0,11,25,0.7455823209006388,1.341233519045936
Power(alpha=2),2.0,11,50,0.5809806146890454,1.7212278253642315
Power(alpha=2),2.0,11,75,0.5263222805203543,1.8999765676105123
Power(alpha=2),2.0,11,100,0.49552024199689654,2.0180810292836897
Power(alpha=2),2.0,11,125,0.4924356226716416,2.0307222994442156
