distribution,true_alpha,trial_id,k,gamma_hat,alpha_hat
Power(alpha=2),2.0,11,150,0.5127288096181346,1.9503487637934187
Power(alpha=2),2.0,11,200,0.5115757049786993,1.9547448994702308
Power(alpha=2),2.0,11,250,0.5143315950360108,1.9442709910325173
Power(alpha=2),2.0,12,25,0.6339061148360474,1.5775206715881556
Power(alpha=2),2.0,12,50,0.5188784747731028,1.9272335404494934
Power(alpha=2),2.0,12,75,0.49751683372278743,2.009982240233488
Power(alpha=2),2.0,12,100,0.492717553193598,2.0295603302914627
Power(alpha=2),2.0,12,125,0.44943988133123913,2.2249916875155895
Power(alpha=2),2.0,12,150,0.4472833827459958,2.235719095712264
Power(alpha=2),2.0,12,200,0.46151112713365205,2.166794994111601
Power(alpha=2),2.0,12,250,0.4632822044932942,2.158511573078293
Power(alpha=2),2.0,13,25,0.489357902952824,2.043494125599937
Power(alpha=2),2.0,13,50,0.5949608624243276,1.6807828264959008
Power(alpha=2),2.0,13,75,0.6056770167009536,1.6510449834251164
Power(alpha=2),2.0,13,100,0.5458510536494189,1.8320015933179186
Power(alpha=2),2.0,13,125,0.5419572565206436,1.8451639644424784
Power(alpha=2),2.0,13,150,0.5271135553818727,1.8971244237411804
Power(alpha=2),2.0,13,200,0.49680262473507214,2.01287181309331
Power(alpha=2),2.0,13,250,0.49230779488419923,2.031249576771825
Power(alpha=2),2.0,14,25,0.5852465484412943,1.708681584988979
Power(alpha=2),2.0,14,50,0.494906705458247,2.0205828471733356
Power(alpha=2),2.0,14,75,0.4744705195402553,2.1076125045007297
Power(alpha=2),2.0,14,100,0.47061992078359666,2.1248569298447233
Power(alpha=2),2.0,14,125,0.45093990502201053,2.217590390345227
Power(alpha=2),2.0,14,150,0.4898322003877889,2.0415154397941233
Power(alpha=2),2.0,14,200,0.4827474381241441,2.071476554874722
Power(alpha=2),2.0,14,250,0.4734706019801157,2.1120635490733104
Power(alpha=2),2.0,15,25,0.4656527509337047,2.147523015798463
Power(alpha=2),2.0,15,50,0.5012361704681252,1.9950675129172315
Power(alpha=2),2.0,15,75,0.5396340997190046,1.8531075047346244
Power(alpha=2),2.0,15,100,0.49565720156960175,2.017523394865023
Power(alpha=2),2.0,15,125,0.5005668698119938,1.9977350885718557
Power(alpha=2),2.0,15,150,0.4912105865977429,2.0357867425583596
Power(alpha=2),2.0,15,200,0.5060865548840084,1.9759465853211475
Power(alpha=2),2.0,15,250,0.496688665564172,2.013333642039392
Power(alpha=2),2.0,16,25,0.4019082775213913,2.4881298941318164
Power(alpha=2),2.0,16,50,0.4398630069208457,2.273435101988361
Power(alpha=2),2.0,16,75,0.43954327358550416,2.2750888481187745
Power(alpha=2),2.0,16,100,0.430603679339457,2.3223210761552084
Power(alpha=2),2.0,16,125,0.47730464701114084,2.0950979762337383
Power(alpha=2),2.0,16,150,0.4914903923684902,2.0346277679630806
Power(alpha=2),2.0,16,200,0.4968865234758883,2.0125319419103254
Power(alpha=2),2.0,16,250,0.500214966396004,1.999140503941524
Power(alpha=2),2.0,17,25,0.6295192146564524,1.5885138637836973
Power(alpha=2),2.0,17,50,0.5184350013485857,1.9288821113519288
Power(alpha=2),2.0,17,75,0.45961098690783064,2.1757530356874124
Power(alpha=2),2.0,17,100,0.47742061680458603,2.0945890579528785
Power(alpha=2),2.0,17,125,0.4466820224161778,2.2387290059063325
Power(alpha=2),2.0,17,150,0.4482645307111533,2.2308256207858808
Power(alpha=2),2.0,17,200,0.47808496078285984,2.091678429629974
Power(alpha=2),2.0,17,250,0.48881944799563204,2.0457451193900447
Power(alpha=2),2.0,18,25,0.6112626077533949,1.6359580764728137
Power(alpha=2),2.0,18,50,0.5628915084348574,1.7765412784082326
Power(alpha=2),2.0,18,75,0.5453663045693581,1.833629968741171
Power(alpha=2),2.0,18,100,0.518897762257745,1.9271619049751918
Power(alpha=2),2.0,18,125,0.5250981249889752,1.9044059622589504
Power(alpha=2),2.0,18,150,0.5246907376780306,1.9058846062833235
Power(alpha=2),2.0,18,200,0.514283437093991,1.9444530542352247
Power(alpha=2),2.0,18,250,0.5164796517133748,1.9361847009511215
Power(alpha=2),2.0,19,25,0.2478195551619094,4.035194072342936
Power(alpha=2),2.0,19,50,0.37466699333525477,2.6690368187976268
Power(alpha=2),2.0,19,75,0.39770094084142493,2.514452185816501
Power(alpha=2),2.0,19,100,0.45106324139863024,2.216984024012374
Power(alpha=2),2.0,19,125,0.4668652849903555,2.141945507943813
Power(alpha=2),2.0,19,150,0.43718013080778956,2.2873866617686236
Power(alpha=2),2.0,19,200,0.4656398393823638,2.147582563653541
Power(alpha=2),2.0,19,250,0.4845576179310985,2.0637380633280946
Power(alpha=3),3.0,0,25,0.4223105677276692,2.367925589408549
Power(alpha=3),3.0,0,50,0.34960015189656474,2.8604106565029963
Power(alpha=3),3.0,0,75,0.32770908462322984,3.051486964878344
Power(alpha=3),3.0,0,100,0.4123882236104124,2.424899506695688
Power(alpha=3),3.0,0,125,0.3934139804720141,2.5418517125400837
Power(alpha=3),3.0,0,150,0.3891694559452743,2.5695747308098653
Power(alpha=3),3.0,0,200,0.37603131259689965,2.6593530019984963
Power(alpha=3),3.0,0,250,0.3798126152012042,2.6328772662547135
Power(alpha=3),3.0,1,25,0.320675111894947,3.1184209902999878
Power(alpha=3),3.0,1,50,0.3374883724660691,2.9630650463388615
Power(alpha=3),3.0,1,75,0.33511279170055763,2.9840699154616486
Power(alpha=3),3.0,1,100,0.31778363631426637,3.1467951326828802
Power(alpha=3),3.0,1,125,0.30975781235474925,3.2283285848324397
Power(alpha=3),3.0,1,150,0.3127898582256824,3.1970346023127307
Power(alpha=3),3.0,1,200,0.31880310061996214,3.1367323531526035
Power(alpha=3),3.0,1,250,0.3221002610354006,3.1046233765395628
Power(alpha=3),3.0,2,25,0.3798817956854559,2.6323977915172465
Power(alpha=3),3.0,2,50,0.32620695754760093,3.0655385388402623
Power(alpha=3),3.0,2,75,0.318592851788966,3.1388023754606835
Power(alpha=3),3.0,2,100,0.3157541423431152,3.167021001147617
Power(alpha=3),3.0,2,125,0.31418287504180525,3.182859663713179
Power(alpha=3),3.0,2,150,0.3190095343374923,3.134702547611201
Power(alpha=3),3.0,2,200,0.3302833330613838,3.0277034893981405
Power(alpha=3),3.0,2,250,0.33809363830822103,2.957760474299005
Power(alpha=3),3.0,3,25,0.4389090874285199,2.2783761572557064
Power(alpha=3),3.0,3,50,0.3468225159732896,2.88331914435744
Power(alpha=3),3.0,3,75,0.31157380753638636,3.2095124038409986
Power(alpha=3),3.0,3,100,0.3259511656247346,3.067944236626211
Power(alpha=3),3.0,3,125,0.32822604769076524,3.0466808074359157
Power(alpha=3),3.0,3,150,0.31016359939955074,3.2241049624646845
Power(alpha=3),3.0,3,200,0.3003801765220572,3.3291144960978114
Power(alpha=3),3.0,3,250,0.3148401195994479,3.1762152843552456
Power(alpha=3),3.0,4,25,0.3348547369536658,2.986369579530156
Power(alpha=3),3.0,4,50,0.3127485616685976,3.1974567514067256
Power(alpha=3),3.0,4,75,0.3002682953047095,3.330354938023707
Power(alpha=3),3.0,4,100,0.3419870724008964,2.9240871386733125
Power(alpha=3),3.0,4,125,0.35647465362288155,2.80524853544822
Power(alpha=3),3.0,4,150,0.35633633518066443,2.8063374437888706
Power(alpha=3),3.0,4,200,0.34532561408151546,2.895817626096934
Power(alpha=3),3.0,4,250,0.35002586509605077,2.8569317291040464
Power(alpha=3),3.0,5,25,0.281542380100287,3.5518631320932728
Power(alpha=3),3.0,5,50,0.2580828400335988,3.8747248746558034
Power(alpha=3),3.0,5,75,0.2663509568841804,3.754444931222223
Power(alpha=3),3.0,5,100,0.2829691369118338,3.5339543065135595
Power(alpha=3),3.0,5,125,0.2816963337475744,3.5499219556619828
Power(alpha=3),3.0,5,150,0.2879335379266219,3.4730236956795353
Power(alpha=3),3.0,5,200,0.29880558791103573,3.34665762776074
Power(alpha=3),3.0,5,250,0.30446879757884737,3.2844088062621033
Power(alpha=3),3.0,6,25,0.2222205397517427,4.50003407028516
Power(alpha=3),3.0,6,50,0.3468688826388707,2.882933725251774
Power(alpha=3),3.0,6,75,0.33408587696846437,2.9932423635327567
Power(alpha=3),3.0,6,100,0.3300651343060635,3.029705037166143
Power(alpha=3),3.0,6,125,0.31819477200662066,3.142729196000722
Power(alpha=3),3.0,6,150,0.3241108550608098,3.085364110413333
Power(alpha=3),3.0,6,200,0.34285761312804397,2.9166626661037243
Power(alpha=3),3.0,6,250,0.31982619205069523,3.126698265667658
Power(alpha=3),3.0,7,25,0.3146565696868726,3.1780680790969664
Power(alpha=3),3.0,7,50,0.3210780697505185,3.114507324580006
Power(alpha=3),3.0,7,75,0.3432388968730946,2.9134227184331296
Power(alpha=3),3.0,7,100,0.32853176805913015,3.0438456710220394
Power(alpha=3),3.0,7,125,0.307778856933371,3.249086080713086
Power(alpha=3),3.0,7,150,0.30136409307903184,3.318245348286244
Power(alpha=3),3.0,7,200,0.3068166627125009,3.259275396450807
Power(alpha=3),3.0,7,250,0.30327915167768743,3.2972922618260245
Power(alpha=3),3.0,8,25,0.33736179457805926,2.9641767860842303
Power(alpha=3),3.0,8,50,0.3399404514151641,2.941691686991129
Power(alpha=3),3.0,8,75,0.31972177506633004,3.1277194047622756
Power(alpha=3),3.0,8,100,0.3234877115981828,3.0913075339385396
Power(alpha=3),3.0,8,125,0.312715682638857,3.197792933061373
Power(alpha=3),3.0,8,150,0.3000797752418938,3.332447177401082
Power(alpha=3),3.0,8,200,0.312489205257007,3.2001105419867195
Power(alpha=3),3.0,8,250,0.31431009690708234,3.181571352114801
Power(alpha=3),3.0,9,25,0.3254484395392443,3.072683345527041
Power(alpha=3),3.0,9,50,0.39152124303488534,2.554139827122734
Power(alpha=3),3.0,9,75,0.3731415833138973,2.6799478930193947
Power(alpha=3),3.0,9,100,0.385151246475672,2.596382613714752
Power(alpha=3),3.0,9,125,0.3536556072970167,2.827609627464927
Power(alpha=3),3.0,9,150,0.3560630612834308,2.808491272291756
Power(alpha=3),3.0,9,200,0.36196908481971685,2.7626668738797466
Power(alpha=3),3.0,9,250,0.35051807282843866,2.8529199419895552
Power(alpha=3),3.0,10,25,0.3867113421172435,2.5859081208350467
Power(alpha=3),3.0,10,50,0.3497939306427367,2.858826046988659
Power(alpha=3),3.0,10,75,0.33388000442909005,2.99508801585745
Power(alpha=3),3.0,10,100,0.33925107874851584,2.9476693300105676
Power(alpha=3),3.0,10,125,0.32987943372904666,3.0314105632343566
Power(alpha=3),3.0,10,150,0.33685608161889374,2.968626824827115
Power(alpha=3),3.0,10,200,0.34919477066591226,2.863731315600764
Power(alpha=3),3.0,10,250,0.3534363154021585,2.8293640365228097
Power(alpha=3),3.0,11,25,0.3267873317254449,3.060094143551943
Power(alpha=3),3.0,11,50,0.29950615280360315,3.3388295720780587
Power(alpha=3),3.0,11,75,0.34530305812680406,2.896006787269097
Power(alpha=3),3.0,11,100,0.34607578950263684,2.8895404715745965
Power(alpha=3),3.0,11,125,0.3482171755014792,2.871771039322993
Power(alpha=3),3.0,11,150,0.33067706921231227,3.0240984123333536
Power(alpha=3),3.0,11,200,0.33104543204673503,3.0207334196317377
Power(alpha=3),3.0,11,250,0.3380798614806497,2.957881003678877
Power(alpha=3),3.0,12,25,0.2865012638086241,3.4903859993719806
Power(alpha=3),3.0,12,50,0.29877014563258447,3.347054632525968
Power(alpha=3),3.0,12,75,0.3360845886354111,2.9754414031903527
Power(alpha=3),3.0,12,100,0.3464545885831374,2.886381167845418
Power(alpha=3),3.0,12,125,0.32935080674101996,3.0362761515454095
Power(alpha=3),3.0,12,150,0.3217229391972323,3.108264528775021
Power(alpha=3),3.0,12,200,0.31766140408926463,3.1480059809815435
Power(alpha=3),3.0,12,250,0.3188491746751805,3.1362790918895262
Power(alpha=3),3.0,13,25,0.33644270076789673,2.9722743210585345
Power(alpha=3),3.0,13,50,0.30950186512857447,3.2309982997503943
Power(alpha=3),3.0,13,75,0.27818118334141334,3.5947794454979163
Power(alpha=3),3.0,13,100,0.2672579091585734,3.741704045909696
Power(alpha=3),3.0,13,125,0.27287014234030993,3.664746869787059
Power(alpha=3),3.0,13,150,0.30054768172331203,3.3272590700620097
Power(alpha=3),3.0,13,200,0.31268366188750796,3.198120406942666
Power(alpha=3),3.0,13,250,0.31274845054101824,3.1974578875454602
Power(alpha=3),3.0,14,25,0.19219730505386895,5.202986585684542
Power(alpha=3),3.0,14,50,0.29110594572038656,3.4351754565690706
Power(alpha=3),3.0,14,75,0.320254825405709,3.12251345075962
Power(alpha=3),3.0,14,100,0.30188708540403975,3.312496785550199
Power(alpha=3),3.0,14,125,0.2901906343728093,3.446010592868739
Power(alpha=3),3.0,14,150,0.31468039658174185,3.177827442899636
Power(alpha=3),3.0,14,200,0.32209389705294206,3.104684718182138
Power(alpha=3),3.0,14,250,0.32098287285681765,3.1154310231564124
Power(alpha=3),3.0,15,25,0.4246115247882835,2.3550938719777146
Power(alpha=3),3.0,15,50,0.4081352620338295,2.4501681011750267
Power(alpha=3),3.0,15,75,0.35912940631621365,2.7845116061576407
Power(alpha=3),3.0,15,100,0.37558300840566133,2.6625272645984976
Power(alpha=3),3.0,15,125,0.34951982957821354,2.8610680006532383
Power(alpha=3),3.0,15,150,0.3423713436883221,2.920805197149766
Power(alpha=3),3.0,15,200,0.3359892713278767,2.976285510688659
Power(alpha=3),3.0,15,250,0.34607973394506086,2.88950753804829
Power(alpha=3),3.0,16,25,0.27864296054815596,3.5888220467969685
Power(alpha=3),3.0,16,50,0.2952220637295074,3.3872807044538327
Power(alpha=3),3.0,16,75,0.29631739593140766,3.374759679082367
Power(alpha=3),3.0,16,100,0.3313955951014876,3.017541617273932
Power(alpha=3),3.0,16,125,0.31617701109924545,3.1627852908196035
Power(alpha=3),3.0,16,150,0.3167784931547367,3.1567799633150293
Power(alpha=3),3.0,16,200,0.334448274872237,2.9899989778150635
Power(alpha=3),3.0,16,250,0.3243289256913273,3.083289589013492
Power(alpha=3),3.0,17,25,0.4518196296935871,2.21327258551864
Power(alpha=3),3.0,17,50,0.39762158751927684,2.514953994924935
Power(alpha=3),3.0,17,75,0.35960901952836344,2.7807978824099737
Power(alpha=3),3.0,17,100,0.36029677908927,2.7754897019277323
Power(alpha=3),3.0,17,125,0.3697143209071453,2.7047910872004133
Power(alpha=3),3.0,17,150,0.36698301889737045,2.7249217225488502
Power(alpha=3),3.0,17,200,0.3617669206507236,2.764210719435771
Power(alpha=3),3.0,17,250,0.3616275866973478,2.7652757609914222
Power(alpha=3),3.0,18,25,0.3417768933469628,2.925885334749142
Power(alpha=3),3.0,18,50,0.37007033403273476,2.7021890382371057
Power(alpha=3),3.0,18,75,0.3458318062036127,2.8915790336856344
Power(alpha=3),3.0,18,100,0.3662769580553145,2.7301744704589956
Power(alpha=3),3.0,18,125,0.3941748283410133,2.5369453554625965
Power(alpha=3),3.0,18,150,0.38769650006800965,2.579337187270404
Power(alpha=3),3.0,18,200,0.3698544093214809,2.7037666032819705
Power(alpha=3),3.0,18,250,0.3621837751589604,2.761029258036492
Power(alpha=3),3.0,19,25,0.34064176457188255,2.935635333080184
Power(alpha=3),3.0,19,50,0.2622564365656295,3.813061799723457
Power(alpha=3),3.0,19,75,0.28989312593963024,3.4495471279586267
Power(alpha=3),3.0,19,100,0.27254301941033277,3.669145524855397
Power(alpha=3),3.0,19,125,0.2864684199616133,3.4907861750834512
Power(alpha=3),3.0,19,150,0.2881616331976949,3.4702746125607375
Power(alpha=3),3.0,19,200,0.323976445019984,3.086644153831358
Power(alpha=3),3.0,19,250,0.3191505230553945,3.133317753724726
Power(alpha=4),4.0,0,25,0.21563494283079274,4.637467318015768
Power(alpha=4),4.0,0,50,0.232158350413724,4.307404830444062
Power(alpha=4),4.0,0,75,0.2719917472594079,3.6765821392597826
Power(alpha=4),4.0,0,100,0.27781376220386356,3.599533702243974
Power(alpha=4),4.0,0,125,0.270663708190284,3.6946216642275975
Power(alpha=4),4.0,0,150,0.26499104243690547,3.773712465160405
Power(alpha=4),4.0,0,200,0.27905941600285317,3.583466253615953
Power(alpha=4),4.0,0,250,0.29198999473149423,3.4247748828502558
Power(alpha=4),4.0,1,25,0.23763646817690318,4.208108324752463
Power(alpha=4),4.0,1,50,0.2234992100120482,4.4742887455668985
Power(alpha=4),4.0,1,75,0.2421326544988871,4.129967525733281
Power(alpha=4),4.0,1,100,0.23659504558965247,4.226631193851741
Power(alpha=4),4.0,1,125,0.24255251061293048,4.122818590799159
Power(alpha=4),4.0,1,150,0.24212321512255797,4.130128535976279
Power(alpha=4),4.0,1,200,0.24755149462943546,4.039563572407102
Power(alpha=4),4.0,1,250,0.2630658392680733,3.8013297461285536
Power(alpha=4),4.0,2,25,0.1915128975678195,5.221580440272306
Power(alpha=4),4.0,2,50,0.21357882537151315,4.682112087940055
Power(alpha=4),4.0,2,75,0.22578213263801591,4.429048429634798
Power(alpha=4),4.0,2,100,0.2184402246655458,4.57791142419443
Power(alpha=4),4.0,2,125,0.20820036456630386,4.803065556984355
Power(alpha=4),4.0,2,150,0.21430496425152096,4.666247482845712
Power(alpha=4),4.0,2,200,0.22059952092885773,4.53310141286524
Power(alpha=4),4.0,2,250,0.2404248288629333,4.15930419802899
Power(alpha=4),4.0,3,25,0.23835340005307426,4.195450955502752
Power(alpha=4),4.0,3,50,0.2190756647806766,4.56463295912456
Power(alpha=4),4.0,3,75,0.2505923598200084,3.990544646765227
Power(alpha=4),4.0,3,100,0.2418256840823917,4.13521005345029
Power(alpha=4),4.0,3,125,0.21837543253563496,4.579269693429539
Power(alpha=4),4.0,3,150,0.21971480180558264,4.55135471885441
Power(alpha=4),4.0,3,200,0.22465322152196432,4.451304963379882
Power(alpha=4),4.0,3,250,0.23199486394030094,4.310440252924432
Power(alpha=4),4.0,4,25,0.2851956538314491,3.5063647940126073
Power(alpha=4),4.0,4,50,0.22409002306374923,4.462492289161484
Power(alpha=4),4.0,4,75,0.23509445914449453,4.253609394449304
Power(alpha=4),4.0,4,100,0.24648832802847526,4.05698723342582
Power(alpha=4),4.0,4,125,0.2438695977042753,4.100552136936046
Power(alpha=4),4.0,4,150,0.23416453782130625,4.270501457240771
Power(alpha=4),4.0,4,200,0.23416553365169615,4.270483296177249
Power(alpha=4),4.0,4,250,0.22990162871441405,4.349686453253488
Power(alpha=4),4.0,5,25,0.2721134418874664,3.6749378974580535
Power(alpha=4),4.0,5,50,0.2708167922421775,3.692533213028207
Power(alpha=4),4.0,5,75,0.2538240333154455,3.939737253947216
Power(alpha=4),4.0,5,100,0.27310404712396996,3.661608132617934
Power(alpha=4),4.0,5,125,0.27637681284274207,3.618248541598887
Power(alpha=4),4.0,5,150,0.2850268272035416,3.5084416783192345
Power(alpha=4),4.0,5,200,0.2736798860050078,3.6539038896767955
Power(alpha=4),4.0,5,250,0.2567067145270162,3.8954960794169584
Power(alpha=4),4.0,6,25,0.2340512714942927,4.272568115590796
Power(alpha=4),4.0,6,50,0.22203099576031135,4.503875670942484
Power(alpha=4),4.0,6,75,0.25069655984198264,3.9888860087681826
Power(alpha=4),4.0,6,100,0.2628324097510062,3.804705823560147
Power(alpha=4),4.0,6,125,0.2735243979043417,3.6559809935116827
Power(alpha=4),4.0,6,150,0.25262828821271427,3.958384894560957
Power(alpha=4),4.0,6,200,0.2496370981042256,4.005814871243582
Power(alpha=4),4.0,6,250,0.24300444307101948,4.115151095026456
Power(alpha=4),4.0,7,25,0.2159786357988436,4.630087583900528
Power(alpha=4),4.0,7,50,0.23494623166378023,4.256292994862969
Power(alpha=4),4.0,7,75,0.23087765640309058,4.331298297025739
Power(alpha=4),4.0,7,100,0.22279323077805777,4.488466711971965
Power(alpha=4),4.0,7,125,0.22863856987534018,4.3737152508661445
Power(alpha=4),4.0,7,150,0.22709299525274085,4.403482365834579
Power(alpha=4),4.0,7,200,0.23451015329688818,4.2642076939585944
Power(alpha=4),4.0,7,250,0.23824128036643946,4.197425393541781
Power(alpha=4),4.0,8,25,0.3020710183316639,3.310479785591458
Power(alpha=4),4.0,8,50,0.364912439383086,2.7403834237346936
Power(alpha=4),4.0,8,75,0.34340842967707913,2.911984428979628
Power(alpha=4),4.0,8,100,0.32441556712586833,3.0824661370581365
Power(alpha=4),4.0,8,125,0.3147700282788794,3.176922547130255
Power(alpha=4),4.0,8,150,0.30645850629231175,3.2630844942060837
Power(alpha=4),4.0,8,200,0.30282659282388996,3.302219896459206
Power(alpha=4),4.0,8,250,0.29370317392637696,3.404798070894091
Power(alpha=4),4.0,9,25,0.32748144374140187,3.0536081329531983
Power(alpha=4),4.0,9,50,0.30388767092639385,3.2906896056412074
Power(alpha=4),4.0,9,75,0.2620815430131827,3.815606350996262
Power(alpha=4),4.0,9,100,0.23240553203021697,4.302823565619693
Power(alpha=4),4.0,9,125,0.2432153235493388,4.111583042575602
Power(alpha=4),4.0,9,150,0.25666594071244503,3.896114915848329
Power(alpha=4),4.0,9,200,0.2569278425684487,3.8921433738096636
Power(alpha=4),4.0,9,250,0.2553220951474804,3.9166214714882983
Power(alpha=4),4.0,10,25,0.25453679778671373,3.9287050387030438
Power(alpha=4),4.0,10,50,0.2611543011308664,3.8291538591160035
Power(alpha=4),4.0,10,75,0.24433186232152557,4.0927940813714345
Power(alpha=4),4.0,10,100,0.25269240161099477,3.9573805687257733
Power(alpha=4),4.0,10,125,0.24559207727186422,4.07179258837827
Power(alpha=4),4.0,10,150,0.2585268119761219,3.868070751951106
Power(alpha=4),4.0,10,200,0.26858178845117947,3.723260634187681
Power(alpha=4),4.0,10,250,0.2678258939201331,3.733768924890453
Power(alpha=4),4.0,11,25,0.2712414361388524,3.6867523422493815
Power(alpha=4),4.0,11,50,0.23876381365095067,4.188239351302632
Power(alpha=4),4.0,11,75,0.23328365024557476,4.286627026571783
Power(alpha=4),4.0,11,100,0.2250954871047616,4.442559079536723
Power(alpha=4),4.0,11,125,0.22750049666682354,4.395594799357774
Power(alpha=4),4.0,11,150,0.2285219014566987,4.375948185384254
Power(alpha=4),4.0,11,200,0.24834913248459742,4.026589462969112
Power(alpha=4),4.0,11,250,0.23711297271158208,4.217398940952815
Power(alpha=4),4.0,12,25,0.2059178367899596,4.8563058722301
Power(alpha=4),4.0,12,50,0.24255115982328984,4.122841551153777
Power(alpha=4),4.0,12,75,0.2425182769122217,4.123400564824007
Power(alpha=4),4.0,12,100,0.25442374960313474,3.9304506814315068
Power(alpha=4),4.0,12,125,0.2683503464245461,3.726471805696651
Power(alpha=4),4.0,12,150,0.26253172835032396,3.8090634083877046
Power(alpha=4),4.0,12,200,0.2677184028404608,3.735268062972577
Power(alpha=4),4.0,12,250,0.2525564688026678,3.959510539329479
Power(alpha=4),4.0,13,25,0.18407163606547713,5.43266752757217
Power(alpha=4),4.0,13,50,0.18552899674763537,5.389993033597026
Power(alpha=4),4.0,13,75,0.22093601288016912,4.52619736802428
Power(alpha=4),4.0,13,100,0.233578815034641,4.281210176752094
Power(alpha=4),4.0,13,125,0.22733859191998637,4.398725229863119
Power(alpha=4),4.0,13,150,0.21719605569255757,4.604135175527803
Power(alpha=4),4.0,13,200,0.2192966074424362,4.560034063739417
Power(alpha=4),4.0,13,250,0.23285294020366243,4.294556036635656
Power(alpha=4),4.0,14,25,0.20749494931262638,4.819394415684452
Power(alpha=4),4.0,14,50,0.24195338054301208,4.133027601249943
Power(alpha=4),4.0,14,75,0.238422825731432,4.194229293827915
Power(alpha=4),4.0,14,100,0.2500163177998324,3.999738932242887
Power(alpha=4),4.0,14,125,0.2367504516252326,4.223856778879408
Power(alpha=4),4.0,14,150,0.2340487849911337,4.272613506786127
Power(alpha=4),4.0,14,200,0.23585858927439474,4.239828632387067
Power(alpha=4),4.0,14,250,0.2419984781280775,4.13225739159711
Power(alpha=4),4.0,15,25,0.2193058999918337,4.5598408434849995
Power(alpha=4),4.0,15,50,0.2455324767876414,4.072780974163716
Power(alpha=4),4.0,15,75,0.2511970029239093,3.9809392164719117
Power(alpha=4),4.0,15,100,0.26430378823000233,3.783525036462135
Power(alpha=4),4.0,15,125,0.2567935090896904,3.8941794266720717
Power(alpha=4),4.0,15,150,0.25899412532599686,3.8610914388166
Power(alpha=4),4.0,15,200,0.2543523607505764,3.9315538375545978
Power(alpha=4),4.0,15,250,0.2564163141244102,3.899907864344434
Power(alpha=4),4.0,16,25,0.35581039678004883,2.810485609891185
